,Symbol,Name,Last Sale,Market Cap,Volume,Sector,Industry,Reduced Name
2650,MKSI,MKS Instruments Inc. Common Stock,$150.45,8295374890.0,236485,Capital Goods,Industrial Machinery/Components,Mks Instruments
2651,MKTX,MarketAxess Holdings Inc. Common Stock,$570.56,21660444290.0,215086,Finance,Investment Bankers/Brokers/Service,Marketaxess Holdings
2652,MLAB,Mesa Laboratories Inc. Common Stock,$286.64,1467210696.0,20272,Capital Goods,Industrial Machinery/Components,Mesa Laboratories
2653,MLAC,Malacca Straits Acquisition Company Limited Class A Ordinary Shares,$9.91,178070313.0,40799,Finance,Business Services,Malacca Straits Acquisition Company
2654,MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,$18.55,8847468337.0,1233403,Consumer Services,Hotels/Resorts,Melco Resorts & Entertainment
2655,MLHR,Herman Miller Inc. Common Stock,$33.80,1990848426.0,561885,Consumer Durables,Office Equipment/Supplies/Services,Herman Miller
2656,MLI,Mueller Industries Inc. Common Stock,$35.11,2004086700.0,142338,Capital Goods,Metal Fabrications,Mueller Industries
2657,MLM,Martin Marietta Materials Inc. Common Stock,$283.97,17684005142.0,298957,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Martin Marietta Materials
2658,MLP,Maui Land & Pineapple Company Inc. Common Stock,$11.53,223268684.0,13324,Finance,Real Estate,Maui Land & Pineapple Company
2659,MLR,Miller Industries Inc. Common Stock,$38.02,433635893.0,46282,Capital Goods,Construction/Ag Equipment/Trucks,Miller Industries
2660,MLVF,Malvern Bancorp Inc. Common Stock,$15.50,117954272.0,3099,Finance,Savings Institutions,Malvern Bancorp
2661,MMAC,MMA Capital Holdings Inc. Common Stock,$24.60,140376604.0,4451,Finance,Real Estate,Mma Capital Holdings
2662,MMC,Marsh & McLennan Companies Inc. Common Stock,$117.00,59341296573.0,908583,Finance,Specialty Insurers,Marsh & Mclennan Companies
2663,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,$21.78,601172061.0,21595,,,Mainstay Mackay Definedterm Municipal Opportunities Fund
2664,MMI,Marcus & Millichap Inc. Common Stock,$37.23,1465986239.0,48065,Finance,Real Estate,Marcus & Millichap
2665,MMM,3M Company Common Stock,$174.79,101000000000.0,1841338,Health Care,Medical/Dental Instruments,3M Company
2666,MMP,Magellan Midstream Partners L.P. Limited Partnership,$42.44,9480604290.0,769980,Energy,Natural Gas Distribution,Magellan Midstream Partners Ship
2667,MMS,Maximus Inc. Common Stock,$73.19,4497709939.0,264302,Miscellaneous,Business Services,Maximus
2668,MMSI,Merit Medical Systems Inc. Common Stock,$55.51,3083439671.0,162380,Health Care,Medical/Dental Instruments,Merit Medical Systems
2669,MMT,MFS Multimarket Income Trust Common Stock,$6.11,367782273.0,263032,,,Mfs Multimarket Income Trust
2670,MMU,Western Asset Managed Municipals Fund Inc. Common Stock,$12.84,556843207.0,96115,,,Western Asset Managed Municipals Fund
2671,MMX,Maverix Metals Inc. Common Shares,$5.46,767066167.0,91494,Basic Industries,Precious Metals,Maverix Metals
2672,MMYT,MakeMyTrip Limited Ordinary Shares,$29.53,3049114657.0,244335,Consumer Services,Transportation Services,Makemytrip
2673,MN,Manning & Napier Inc. Class A Common Stock,$6.27,105441769.0,36527,Finance,Investment Managers,Manning & Napier
2674,MNKD,MannKind Corporation Common Stock,$3.13,737640173.0,3876712,Health Care,Major Pharmaceuticals,Mannkind
2675,MNOV,Medicinova Inc Common Stock,$5.26,236318966.0,203850,Health Care,Major Pharmaceuticals,Medicinova
2676,MNP,Western Asset Municipal Partners Fund Inc. Common Stock,$14.95,145299992.0,18547,,,Western Asset Municipal Partners Fund
2677,MNR,Monmouth Real Estate Investment Corporation Class A Common Stock,$17.32,1698490113.0,687275,Consumer Services,Real Estate Investment Trusts,Monmouth Real Estate Investment
2678,MNRL,Brigham Minerals Inc. Class A Common Stock,$10.99,620754215.0,187499,Energy,Oil & Gas Production,Brigham Minerals
2679,MNRO,Monro Inc. Common Stock,$53.30,1775284740.0,187237,Consumer Services,Automotive Aftermarket,Monro
2680,MNSB,MainStreet Bancshares Inc. Common Stock,$16.91,124544433.0,22861,Finance,Major Banks,Mainstreet Bancshares
2681,MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Class A Ordinary Shares,$26.39,8021910832.0,679405,Consumer Services,Department/Specialty Retail Stores,Miniso Group Holding Each Representing Four
2682,MNST,Monster Beverage Corporation,$92.48,48821741687.0,1194023,Consumer Non-Durables,Beverages (Production/Distribution),Monster Beverage
2683,MNTX,Manitex International Inc. Common Stock,$5.16,102124728.0,26388,Technology,Industrial Machinery/Components,Manitex International
2684,MO,Altria Group Inc.,$41.00,76195185765.0,7286698,Consumer Non-Durables,Farming/Seeds/Milling,Altria Group
2685,MOD,Modine Manufacturing Company Common Stock,$12.56,642414358.0,330685,Capital Goods,Auto Parts:O.E.M.,Modine Manufacturing Company
2686,MODN,Model N Inc. Common Stock,$35.68,1242423235.0,190021,Technology,Computer Software: Programming Data Processing,Model N
2687,MOFG,MidWestOne Financial Gp Common Stock,$24.50,394359938.0,36922,Finance,Major Banks,Midwestone Financial Gp
2688,MOGO,Mogo Inc. Common Shares,$3.77,114176007.0,1188450,Finance,Finance: Consumer Services,Mogo
2689,MOH,Molina Healthcare Inc Common Stock,$212.68,12611924000.0,216831,Health Care,Medical Specialities,Molina Healthcare
2690,MOMO,Momo Inc. American Depositary Shares,$13.96,2902293814.0,3998567,Technology,Computer Software: Prepackaged Software,Momo
2691,MOR,MorphoSys AG American Depositary Shares,$28.34,3711330109.0,6392,Health Care,Major Pharmaceuticals,Morphosys Ag
2692,MORF,Morphic Holding Inc. Common Stock,$33.55,1044247306.0,62142,Health Care,Major Pharmaceuticals,Morphic Holding
2693,MORN,Morningstar Inc. Common Stock,$231.57,9918824147.0,75786,Finance,Investment Managers,Morningstar
2694,MOS,Mosaic Company (The) Common Stock,$23.01,8722861199.0,5486959,Basic Industries,Agricultural Chemicals,Mosaic Company
2695,MOTN,Motion Acquisition Corp. Class A Common Stock,$10.16,150357469.0,8224,Finance,Business Services,Motion Acquisition
2696,MOV,Movado Group Inc. Common Stock,$16.62,385480690.0,144986,Consumer Non-Durables,Consumer Specialties,Movado Group
2697,MP,MP Materials Corp. Common Stock,$32.17,5429669650.0,2238468,Basic Industries,Precious Metals,Mp Materials
2698,MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,$14.92,198557673.0,42332,,,Blackrock Muniyield Pennsylvania Quality Fund
2699,MPAA,Motorcar Parts  of America Inc. Common Stock,$19.62,373763884.0,38123,Capital Goods,Auto Parts:O.E.M.,Motorcar Parts Of America
2700,MPB,Mid Penn Bancorp Common Stock,$21.90,184301399.0,13501,Finance,Major Banks,Mid Penn Bancorp
2701,MPC,Marathon Petroleum Corporation Common Stock,$41.36,26910914855.0,3361432,Energy,Integrated oil Companies,Marathon Petroleum
2702,MPLN,MultiPlan Corporation Class A Common Stock,$7.99,5552740563.0,4209226,Miscellaneous,Business Services,Multiplan
2703,MPLX,MPLX LP Common Units Representing Limited Partner Interests,$21.65,22519665865.0,1428035,Energy,Natural Gas Distribution,Mplx
2704,MPV,Barings Participation Investors Common Stock,$11.88,125948196.0,39149,Consumer Services,Miscellaneous,Barings Participation Investors
2705,MPW,Medical Properties Trust Inc. common stock,$21.79,11679368921.0,1993725,Consumer Services,Real Estate Investment Trusts,Medical Properties Trust
2706,MPWR,Monolithic Power Systems Inc. Common Stock,$366.23,16515874310.0,277268,Technology,Semiconductors,Monolithic Power Systems
2707,MPX,Marine Products Corporation Common Stock,$14.54,492449793.0,16488,Capital Goods,Marine Transportation,Marine Products
2708,MQT,Blackrock MuniYield Quality Fund II Inc. Common Stock,$13.98,315360966.0,54826,,,Blackrock Muniyield Quality Fund Ii
2709,MQY,Blackrock MuniYield Quality Fund Inc. Common Stock,$16.50,506975502.0,66496,,,Blackrock Muniyield Quality Fund
2710,MRBK,Meridian Corporation Common Stock,$20.80,127553982.0,10562,,,Meridian
2711,MRC,MRC Global Inc. Common Stock,$6.63,545244524.0,302911,Capital Goods,Industrial Machinery/Components,Mrc Global
2712,MRCC,Monroe Capital Corporation Common Stock,$8.03,171067426.0,119869,,,Monroe Capital
2713,MRCY,Mercury Systems Inc Common Stock,$88.06,4931705371.0,189076,Capital Goods,Electrical Products,Mercury Systems
2714,MREO,Mereo BioPharma Group plc American Depositary Shares,$3.58,242519195.0,795831,Health Care,Major Pharmaceuticals,Mereo Biopharma Group
2715,MRK,Merck & Company Inc. Common Stock (new),$81.80,207000000000.0,5258719,Health Care,Major Pharmaceuticals,Merck & Company
2716,MRLN,Marlin Business Services Corp. Common Stock,$12.24,146568468.0,24901,Finance,Major Banks,Marlin Business Services
2717,MRNA,Moderna Inc. Common Stock,$104.47,41339834669.0,23369872,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Moderna
2718,MRNS,Marinus Pharmaceuticals Inc. Common Stock,$12.20,434275958.0,309486,Health Care,Major Pharmaceuticals,Marinus Pharmaceuticals
2719,MRO,Marathon Oil Corporation Common Stock,$6.67,5265241438.0,17295282,Energy,Oil & Gas Production,Marathon Oil
2720,MRSN,Mersana Therapeutics Inc. Common Stock,$26.61,1822716479.0,837066,Health Care,Major Pharmaceuticals,Mersana Therapeutics
2721,MRTN,Marten Transport Ltd. Common Stock,$17.23,1424591028.0,159669,Transportation,Trucking Freight/Courier Services,Marten Transport
2722,MRTX,Mirati Therapeutics Inc. Common Stock,$219.64,11043736631.0,362364,Health Care,Major Pharmaceuticals,Mirati Therapeutics
2723,MRUS,Merus N.V. Common Shares,$17.53,509924385.0,14652,Health Care,Major Pharmaceuticals,Merus N.V.
2724,MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,$28.05,7226259064.0,669064,Health Care,Major Pharmaceuticals,Maravai Lifesciences Holdings
2725,MRVL,Marvell Technology Group Ltd. Common Stock,$47.54,31937372000.0,4049480,Technology,Semiconductors,Marvell Technology Group
2726,MS,Morgan Stanley Common Stock,$68.53,124000000000.0,5297387,Finance,Investment Bankers/Brokers/Service,Morgan Stanley
2727,MSA,MSA Safety Incorporated Common Stock,$149.39,5819233487.0,62679,Health Care,Industrial Specialties,Msa Safety Incorporated
2728,MSB,Mesabi Trust Common Stock,$28.05,368016281.0,24259,Basic Industries,Precious Metals,Mesabi Trust
2729,MSBI,Midland States Bancorp Inc. Common Stock,$17.87,401568439.0,38783,Finance,Major Banks,Midland States Bancorp
2730,MSC,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,$11.87,1314200285.0,3146,Consumer Services,Hotels/Resorts,Studio City International Holdings Each Representing Four
2731,MSCI,MSCI Inc Common Stock,$446.53,37015122211.0,255618,Miscellaneous,Business Services,Msci
2732,MSD,Morgan Stanley Emerging Markets Debt Fund Inc. Common Stock,$9.26,188781027.0,40460,,,Morgan Stanley Emerging Markets Debt Fund
2733,MSEX,Middlesex Water Company Common Stock,$72.47,1266008143.0,24139,Public Utilities,Water Supply,Middlesex Water Company
2734,MSFT,Microsoft Corporation Common Stock,$222.42,1680000000000.0,20942132,Technology,Computer Software: Prepackaged Software,Microsoft
2735,MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock ,$105.04,2535952254.0,216368,Consumer Services,Services-Misc. Amusement & Recreation,Madison Square Garden Entertainment
2736,MSGN,MSG Networks Inc. Common Stock,$14.74,2781676759.0,508067,Consumer Services,Television Services,Msg Networks
2737,MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),$184.10,4438930464.0,107252,Consumer Services,Services-Misc. Amusement & Recreation,Madison Square Garden Sports
2738,MSI,Motorola Solutions Inc. Common Stock,$170.06,28829057572.0,485734,Technology,Radio And Television Broadcasting And Communications Equipment,Motorola Solutions
2739,MSM,MSC Industrial Direct Company Inc. Common Stock,$84.39,4710187427.0,226459,Capital Goods,Industrial Machinery/Components,Msc Industrial Direct Company
2740,MSON,MISONIX Inc. Common Stock (DE),$12.50,217221850.0,97167,Capital Goods,Medical Specialities,Misonix
2741,MSP,Datto Holding Corp. Common Stock,$27.00,4345910199.0,252826,Technology,Computer Software: Prepackaged Software,Datto Holding
2742,MSTR,MicroStrategy Incorporated Common Stock Class A,$388.55,3600688576.0,739612,Technology,Computer Software: Prepackaged Software,Microstrategy Incorporated
2743,MT,Arcelor Mittal NY Registry Shares NEW,$22.90,24216143585.0,2014439,Basic Industries,Steel/Iron Ore,Arcelor Mittal Ny Registry Shares New
2744,MTA,Metalla Royalty & Streaming Ltd. Common Shares,$12.56,492530867.0,308540,Basic Industries,Precious Metals,Metalla Royalty & Streaming
2745,MTB,M&T Bank Corporation Common Stock,$127.30,16331650017.0,531198,Finance,Major Banks,M&T Bank
2746,MTBC,MTBC Inc. Common Stock,$9.07,119608094.0,106091,Technology,Computer Software: Prepackaged Software,Mtbc
2747,MTCH,Match Group Inc. Common Stock,$151.19,40214006660.0,1555286,Technology,Computer Software: Programming Data Processing,Match Group
2748,MTCR,Metacrine Inc. Common Stock,$7.86,204016518.0,29501,Health Care,Major Pharmaceuticals,Metacrine
2749,MTD,Mettler-Toledo International Inc. Common Stock,"$1,139.68",27118187560.0,110776,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Mettler-Toledo International
2750,MTDR,Matador Resources Company Common Stock,$12.06,1409051362.0,2024035,Energy,Oil & Gas Production,Matador Resources Company
2751,MTEM,Molecular Templates Inc. Common Stock,$9.39,469164016.0,385887,Health Care,Major Pharmaceuticals,Molecular Templates
2752,MTG,MGIC Investment Corporation Common Stock,$12.55,4249097337.0,2489696,Finance,Property-Casualty Insurers,Mgic Investment
2753,MTH,Meritage Homes Corporation Common Stock,$82.82,3115036358.0,343071,Capital Goods,Homebuilding,Meritage Homes
2754,MTLS,Materialise NV American Depositary Shares,$54.21,2931832654.0,139236,Technology,Computer Software: Prepackaged Software,Materialise Nv
2755,MTN,Vail Resorts Inc. Common Stock,$278.96,11228584941.0,173586,Consumer Services,Services-Misc. Amusement & Recreation,Vail Resorts
2756,MTOR,Meritor Inc. Common Stock,$27.91,2018217230.0,339829,Capital Goods,Auto Parts:O.E.M.,Meritor
2757,MTRN,Materion Corporation,$63.72,1295252625.0,49716,Capital Goods,Industrial Specialties,Materion
2758,MTRX,Matrix Service Company Common Stock,$11.02,291685967.0,352590,Basic Industries,Engineering & Construction,Matrix Service Company
2759,MTSC,MTS Systems Corporation Common Stock,$58.16,1123315384.0,169493,Capital Goods,Industrial Machinery/Components,Mts Systems
2760,MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,$55.04,3740609932.0,390130,Technology,Semiconductors,Macom Technology Solutions Holdings
2761,MTT,Western Asset Municipal Defined Opportunity Trust Inc Common Stock,$20.82,254013057.0,29616,,,Western Asset Municipal Defined Opportunity Trust
2762,MTW,Manitowoc Company Inc. (The) Common Stock,$13.31,459975072.0,153303,Capital Goods,Construction/Ag Equipment/Trucks,Manitowoc Company
2763,MTX,Minerals Technologies Inc. Common Stock,$62.12,2111709019.0,118109,Basic Industries,Major Chemicals,Minerals Technologies
2764,MTZ,MasTec Inc. Common Stock,$68.18,5036248446.0,484687,Basic Industries,Water Supply,Mastec
2765,MU,Micron Technology Inc. Common Stock,$75.18,83969196141.0,23214527,Technology,Semiconductors,Micron Technology
2766,MUA,Blackrock MuniAssets Fund Inc Common Stock,$14.68,530106368.0,68886,,,Blackrock Muniassets Fund
2767,MUC,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,$15.00,615037245.0,90857,,,Blackrock Muniholdings California Quality Fund
2768,MUE,Blackrock MuniHoldings Quality Fund II Inc. Common Stock,$13.65,307408360.0,73613,,,Blackrock Muniholdings Quality Fund Ii
2769,MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,$4.43,56899975036.0,733458,Finance,Commercial Banks,Mitsubishi Ufj Financial Group
2770,MUH,Blackrock MuniHoldings Fund II Inc. Common Stock,$15.09,171064495.0,36729,,,Blackrock Muniholdings Fund Ii
2771,MUI,Blackrock Muni Intermediate Duration Fund Inc Common Stock,$14.87,569465475.0,41088,,,Blackrock Muni Intermediate Duration Fund
2772,MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock,$14.46,435060464.0,73952,,,Blackrock Muniholdings New Jersey Quality Fund
2773,MUR,Murphy Oil Corporation Common Stock,$12.10,1858543363.0,2638350,Energy,Oil & Gas Production,Murphy Oil
2774,MUS,Blackrock MuniHoldings Quality Fund Inc Common Stock,$13.22,172101609.0,29695,,,Blackrock Muniholdings Quality Fund
2775,MUSA,Murphy USA Inc. Common Stock,$130.87,3818476569.0,233191,Consumer Durables,Automotive Aftermarket,Murphy Usa
2776,MVBF,MVB Financial Corp. Common Stock,$22.68,255288552.0,39700,Finance,Major Banks,Mvb Financial
2777,MVF,Blackrock MuniVest Fund Inc. Common Stock,$9.19,595846249.0,148955,,,Blackrock Munivest Fund
2778,MVIS,MicroVision Inc. Common Stock,$5.38,787663796.0,20479067,Capital Goods,Industrial Machinery/Components,Microvision
2779,MVT,Blackrock MuniVest Fund II Inc.  Common Stock,$14.86,317110543.0,38127,,,Blackrock Munivest Fund Ii
2780,MWA,MUELLER WATER PRODUCTS Common Stock,$12.38,1959947438.0,630150,Capital Goods,Metal Fabrications,Mueller Water Products
2781,MWK,Mohawk Group Holdings Inc. Common Stock,$17.21,450062255.0,536873,Consumer Durables,Home Furnishings,Mohawk
2782,MX,MagnaChip Semiconductor Corporation Depositary Shares each representing one share of common stock,$13.52,480480182.0,200819,Technology,Semiconductors,Magnachip Semiconductor
2783,MXF,Mexico Fund Inc. (The) Common Stock,$13.66,204971360.0,10398,,,Mexico Fund
2784,MXIM,Maxim Integrated Products Inc. Common Stock,$88.65,23696250937.0,1350000,Technology,Semiconductors,Maxim Integrated Products
2785,MXL,MaxLinear Inc. Common Stock,$38.19,2832494480.0,349176,Technology,Semiconductors,Maxlinear
2786,MYC,Blackrock MuniYield California Fund Inc. Common Stock,$14.79,316794316.0,43721,,,Blackrock Muniyield California Fund
2787,MYD,Blackrock MuniYield Fund Inc.  Common Stock,$14.35,673297623.0,90681,,,Blackrock Muniyield Fund
2788,MYE,Myers Industries Inc. Common Stock,$20.78,744445142.0,143766,Consumer Non-Durables,Plastic Products,Myers Industries
2789,MYF,Blackrock MuniYield Investment Fund Common Stock,$13.98,191721049.0,42364,,,Blackrock Muniyield Investment Fund
